timestamp,flex1,flex2,posture
1773400192.524669,0,0,normal
1773400195.7200866,0,0,normal
1773400198.8786101,0,0,normal
1773400201.9527833,0,0,normal
1773400205.261864,0,0,normal
1773400208.4873395,0,0,normal
1773400212.0653944,0,0,normal
1773400215.4738686,0,0,normal
1773400218.62598,480,523,normal
1773400221.7618263,365,263,normal
1773400224.8883545,365,263,normal
1773400228.0417726,252,268,normal
1773400231.3049312,252,268,normal
1773400234.6023073,298,331,normal
1773400237.7803912,298,331,normal
1773400241.0054905,0,0,normal
1773400244.2586331,0,0,normal
1773400247.534282,0,0,normal
1773400250.6754458,0,0,normal
1773400253.7904444,0,0,normal
1773400257.0695515,0,0,normal
1773400260.4663053,0,0,normal
1773400263.726104,0,0,normal
1773400266.9510763,0,0,normal
1773400270.3028536,0,0,normal
1773400273.4732003,0,0,normal
1773400276.5988214,0,0,normal
1773400279.8072443,0,0,normal
1773400282.913006,0,0,normal
1773400286.0558999,0,0,normal
1773400289.190646,0,0,normal
1773400292.2745352,0,0,normal
1773400295.5139098,0,0,normal
1773400298.6163042,0,0,normal
1773400302.1241355,0,0,normal
1773400305.2076113,0,0,normal
1773400308.2973912,0,0,normal
1773400311.6016471,0,0,normal
1773400314.6894803,0,0,normal
1773400317.949019,0,0,normal
1773400321.083174,0,0,normal
1773400324.2593517,0,0,normal
1773400327.3864498,0,0,normal
1773400330.4783819,0,0,normal
1773400333.700509,0,0,normal
1773400336.9178946,0,0,normal
1773400340.2011921,0,0,normal
1773400343.3511667,0,0,normal
1773400346.441424,0,0,normal
1773400349.5845563,0,0,normal
1773400352.7640977,0,0,normal
1773400356.0040116,0,0,normal
1773400359.192437,0,0,normal
1773400362.4103677,0,0,normal
1773400365.5668223,0,0,normal
1773400368.7509735,0,0,normal
1773400371.9501348,0,0,normal
1773400375.1384764,0,0,normal
1773400378.384725,0,0,normal
1773400381.5336797,0,0,normal
1773400384.7169378,0,0,normal
1773400387.8488057,0,0,normal
1773400391.0504014,0,0,normal
1773400394.16067,0,0,normal
1773400397.3178678,0,0,normal
1773400400.6253316,0,0,normal
1773400403.766123,0,0,normal
1773400407.0743835,0,0,normal
1773400410.2569954,0,0,normal
1773400413.4752133,0,0,normal
1773400417.11343,0,0,normal
1773400420.190254,0,0,normal
1773400423.3354914,0,0,normal
1773400426.4865384,0,0,normal
1773400429.766205,0,0,normal
1773400432.9141002,0,0,normal
1773400436.0711555,0,0,normal
1773400439.2200046,0,0,normal
1773400442.412305,0,0,normal
1773400445.585237,0,0,normal
1773400448.7286754,0,0,normal
1773400451.8404152,0,0,normal
1773400455.177755,0,0,normal
1773400458.4310017,0,0,normal
1773400461.524181,0,0,normal
1773400464.7161136,0,0,normal
1773400467.943439,0,0,normal
1774604970.2454019,0,0,normal
1774604974.7904077,0,0,normal
1774604978.3062484,0,0,normal
1774604982.0524266,0,0,normal
1774604985.955196,0,0,normal
1774604989.3507712,0,0,normal
1774604992.9171963,0,0,normal
1774604996.5346487,0,0,normal
1774604999.966491,0,0,normal
1774605003.4370496,0,0,normal
1774605009.7411888,0,0,normal
1774605013.2327127,0,0,normal
1774605016.7082837,0,0,normal
1774605020.7971358,0,0,normal
1774605024.2365932,0,0,normal
1774605027.7729259,0,0,normal
1774605033.046902,0,0,normal
1774605037.022918,0,0,normal
1774605040.7652953,0,0,normal
1774605044.1742518,0,0,normal
1774605047.5696487,0,0,normal
1774605050.941929,0,0,normal
1774605054.310657,0,0,normal
1774605057.7139764,0,0,normal
1774605061.1395612,0,0,normal
1774605065.026988,0,0,normal
1774605068.4155872,0,0,normal
1774605071.7984478,0,0,normal
1774605075.311083,0,0,normal
1774605078.8265,0,0,normal
1774605082.255911,0,0,normal
1774605085.7688522,0,0,normal
1774605089.3899677,0,0,normal
1774605092.8437927,0,0,normal
1774605096.2204015,0,0,normal
1774605100.0491927,0,0,normal
1774605103.542712,0,0,normal
1774605108.5770075,0,0,normal
1774605111.9865968,0,0,normal
1774605115.752186,0,0,normal
1774605119.174681,0,0,normal
1774605122.58875,0,0,normal
1774605126.3355088,0,0,normal
1774605129.9031165,0,0,normal
1774605133.37139,0,0,normal
1774605136.7672331,0,0,normal
1774605140.9404662,0,0,normal
1774605144.3944087,0,0,normal
1774605148.4478767,0,0,normal
1774605151.8316398,0,0,normal
1774605155.252783,0,0,normal
1774605159.744097,0,0,normal
1774605163.160344,0,0,normal
1774605166.570322,0,0,normal
1774605170.0229485,0,0,normal
1774605173.4504898,0,0,normal
1774605176.9202826,0,0,normal
1774605180.4655523,0,0,normal
1774605183.9579277,0,0,normal
1774605187.4296813,0,0,normal
1774605191.1494696,0,0,normal
1774605194.5784848,0,0,normal
1774605197.9962416,0,0,normal
1774605201.5315802,0,0,normal
1774605204.9596233,0,0,normal
1774605209.6486285,0,0,normal
1774605213.1070194,0,0,normal
1774605216.6862295,0,0,normal
1774605220.1369774,0,0,normal
1774605223.7886028,0,0,normal
1774605227.4927194,0,0,normal
1774605230.9745686,0,0,normal
1774605234.3840635,0,0,normal
1774605237.935562,0,0,normal
1774605241.3276362,0,0,normal
1774605245.2749197,0,0,normal
1774605248.8567789,0,0,normal
1774605252.3263266,0,0,normal
1774605255.8000858,0,0,normal
1774605260.1761065,0,0,normal
1774605263.5494037,0,0,normal
1774605266.9716363,0,0,normal
1774605270.5714061,0,0,normal
1774605274.2452037,0,0,normal
1774605277.6314785,0,0,normal
1774605281.1556883,0,0,normal
1774605284.543274,0,0,normal
1774605288.1667473,0,0,normal
1774605291.67935,0,0,normal
1774605295.0949721,0,0,normal
1774605298.724923,0,0,normal
1774605303.5519125,0,0,normal
1774605307.041336,0,0,normal
1774605310.4412193,0,0,normal
1774605313.9451149,0,0,normal
1774605317.345877,0,0,normal
1774605320.8448792,0,0,normal
1774605324.3148904,0,0,normal
1774605327.7901812,0,0,normal
1774605331.3124943,0,0,normal
1774605334.7228074,0,0,normal
1774605338.1293578,0,0,normal
1774605341.7384686,0,0,normal
1774605346.6119237,0,0,normal
1774605350.1455462,0,0,normal
1774605353.6090589,0,0,normal
1774605357.1585186,0,0,normal
1774605360.6600363,0,0,normal
1774605364.098488,0,0,normal
1774605367.5313609,0,0,normal
1774605371.1479757,0,0,normal
1774605374.6132083,0,0,normal
1774605378.0947056,0,0,normal
1774605381.6507473,0,0,normal
1774605385.0441482,0,0,normal
1774605388.4716816,0,0,normal
1774605391.8910127,0,0,normal
1774605395.32076,0,0,normal
1774605399.474901,0,0,normal
1774605402.9265223,0,0,normal
1774605406.5394278,0,0,normal
1774605410.182502,0,0,normal
1774605413.6161346,0,0,normal
1774605417.0302095,0,0,normal
1774605420.6180775,0,0,normal
1774605424.0877066,0,0,normal
1774605427.5429392,0,0,normal
1774605431.006175,0,0,normal
1774605434.503271,0,0,normal
1774605437.968625,0,0,normal
1774605442.1706395,0,0,normal
1774605445.5821319,0,0,normal
1774605449.2166052,0,0,normal
1774605452.6654537,0,0,normal
1774605456.520092,0,0,normal
1774605460.1150465,0,0,normal
1774605463.5573564,0,0,normal
1774605467.0183034,0,0,normal
1774605470.4259222,0,0,normal
1774605473.829543,0,0,normal
1774605477.28558,0,0,normal
1774605480.6968658,0,0,normal
1774605484.157621,0,0,normal
1774605487.5870986,0,0,normal
1774605491.3313763,0,0,normal
1774605494.7402384,0,0,normal
1774605498.198748,0,0,normal
1774605501.7013187,0,0,normal
1774605505.1379063,0,0,normal
1774605508.5657084,0,0,normal
1774605512.0109231,0,0,normal
1774605515.410341,0,0,normal
1774605519.0515516,0,0,normal
1774605522.4514642,0,0,normal
1774605525.85691,0,0,normal
1774605529.2729404,0,0,normal
1774605532.7444568,0,0,normal
1774605536.929431,0,0,normal
1774605540.3153358,0,0,normal
1774605543.693827,0,0,normal
1774605547.1396246,0,0,normal
1774605550.89658,0,0,normal
1774605554.2998812,0,0,normal
1774605557.796472,0,0,normal
1774605561.20907,0,0,normal
1774605564.6332402,0,0,normal
1774605568.1233957,0,0,normal
1774605571.639026,0,0,normal
1774605575.1993902,0,0,normal
1774605578.6675463,0,0,normal
1774605582.15851,0,0,normal
1774605585.7388904,0,0,normal
1774605589.1412852,0,0,normal
1774605592.703673,0,0,normal
1774605596.613737,0,0,normal
1774605600.9135606,0,0,normal
1774605604.5254767,0,0,normal
1774605607.952793,0,0,normal
1774605611.4290724,0,0,normal
1774605614.840197,0,0,normal
1774605618.3890374,0,0,normal
1774605621.8538642,0,0,normal
1774605625.264225,0,0,normal
1774605628.8566399,0,0,normal
1774605632.735229,0,0,normal
1774605636.1587322,0,0,normal
1774605639.6013968,0,0,normal
1774605643.1774132,0,0,normal
1774605646.893632,0,0,normal
1774605650.3232546,0,0,normal
1774605653.7389526,0,0,normal
1774605657.2396114,0,0,normal
1774605660.734886,0,0,normal
1774605664.8026187,0,0,normal
1774605668.3545122,0,0,normal
1774605671.7578192,0,0,normal
1774605675.1292613,0,0,normal
1774605678.6080697,0,0,normal
1774605682.0024822,0,0,normal
1774605685.4607506,0,0,normal
1774605689.071266,0,0,normal
1774605692.4243445,0,0,normal
1774605696.4201145,0,0,normal
1774605699.8934708,0,0,normal
1774605703.2773137,0,0,normal
1774605706.665902,0,0,normal
1774605710.0393848,0,0,normal
1774605713.4304109,0,0,normal
1774605717.124425,0,0,normal
1774605720.6887457,0,0,normal
1774605724.0656385,0,0,normal
1774605727.4473615,0,0,normal
1774605730.9337013,0,0,normal
1774605734.4240978,0,0,normal
1774605737.7899528,0,0,normal
1774605741.200788,0,0,normal
1774605744.5582783,0,0,normal
1774605747.9294348,0,0,normal
1774605751.3051987,0,0,normal
1774605754.6907544,0,0,normal
1774605758.0775652,0,0,normal
1774605761.6528754,0,0,normal
1774605765.022637,0,0,normal
1774605768.4371963,0,0,normal
1774605771.9885669,0,0,normal
1774605775.3894587,0,0,normal
1774605778.754032,0,0,normal
1774605782.1389287,0,0,normal
1774605785.7097535,0,0,normal
1774605789.194655,0,0,normal
1774605792.5843048,0,0,normal
1774605796.956697,0,0,normal
1774605800.3435557,0,0,normal
1774605803.7299752,0,0,normal
1774605807.119884,0,0,normal
1774605810.5600066,0,0,normal
1774605813.9904401,0,0,normal
1774605817.3714983,0,0,normal
1774605820.7491767,0,0,normal
1774605824.224999,0,0,normal
1774605827.6005826,0,0,normal
1774605830.9756725,0,0,normal
1774605834.355375,0,0,normal
1774605837.843635,0,0,normal
1774605841.21936,0,0,normal
1774605844.5947714,0,0,normal
1774605848.1730103,0,0,normal
1774605852.2597318,0,0,normal
1774605855.6317363,0,0,normal
1774605859.0039082,0,0,normal
1774605862.4528365,0,0,normal
1774605865.8956313,0,0,normal
1774605869.4744172,0,0,normal
1774605872.839462,0,0,normal
1774605876.234995,0,0,normal
1774605879.6087475,0,0,normal
1774605883.0821085,0,0,normal
1774605886.5024703,0,0,normal
1774605889.9550617,0,0,normal
1774605893.355582,0,0,normal
1774605897.1590152,0,0,normal
1774605900.645751,0,0,normal
1774605904.100553,0,0,normal
1774605907.5076714,0,0,normal
1774605911.0535338,0,0,normal
1774605914.467084,0,0,normal
1774605917.9186924,0,0,normal
1774605921.3134243,0,0,normal
1774605924.7037323,0,0,normal
1774605928.1906912,0,0,normal
1774605931.553213,0,0,normal
1774605935.010363,0,0,normal
1774605938.436498,0,0,normal
1774605941.8540018,0,0,normal
1774605945.2587185,0,0,normal
1774605948.7558088,0,0,normal
1774605952.1287386,0,0,normal
1774605955.4955974,0,0,normal
1774605959.305869,0,0,normal
1774605962.9395957,0,0,normal
1774605966.4016042,0,0,normal
1774605969.7763028,0,0,normal
1774605973.154442,0,0,normal
1774605976.9141374,0,0,normal
1774605980.7244298,0,0,normal
1774605984.1268337,0,0,normal
1774605987.569062,0,0,normal
1774605990.9727564,0,0,normal
1774605994.7410634,0,0,normal
1774605998.4214704,0,0,normal
1774606001.9192894,0,0,normal
1774606005.342098,0,0,normal
1774606009.1015122,0,0,normal
1774606012.558136,0,0,normal
1774606016.18244,0,0,normal
1774606019.585105,0,0,normal
1774606023.199674,0,0,normal
1774606026.8599074,0,0,normal
1774606030.6580713,0,0,normal
1774606034.0766392,0,0,normal
1774606037.5358107,0,0,normal
1774606041.5718243,0,0,normal
1774606045.2224903,0,0,normal
1774606048.6031063,0,0,normal
1774606052.519593,0,0,normal
1774606055.9495232,0,0,normal
1774606059.3217025,0,0,normal
1774606062.797844,0,0,normal
1774606066.2728658,0,0,normal
1774606069.7871752,0,0,normal
1774606073.1733313,0,0,normal
1774606076.6272204,0,0,normal
1774606080.0632896,0,0,normal
1774606083.472673,0,0,normal
1774606086.862254,0,0,normal
1774606090.2703056,0,0,normal
1774606093.654707,0,0,normal
1774606097.1005273,0,0,normal
1774606100.4643304,0,0,normal
1774606103.865464,0,0,normal
1774606107.4484622,0,0,normal
1774606110.92684,0,0,normal
1774606114.318422,0,0,normal
1774606117.7919915,0,0,normal
1774606121.2442176,0,0,normal
1774606124.7752416,0,0,normal
1774606128.3355405,0,0,normal
1774606131.8800955,0,0,normal
1774606135.4106565,0,0,normal
1774606139.196603,0,0,normal
1774606142.6899512,0,0,normal
1774606146.1818633,0,0,normal
1774606151.0720234,0,0,normal
1774606154.461012,0,0,normal
1774606157.9361598,0,0,normal
1774606161.5173113,0,0,normal
1774606164.979447,0,0,normal
1774606168.403731,0,0,normal
1774606171.8487651,0,0,normal
1774606175.3127117,0,0,normal
1774606178.675188,0,0,normal
1774606182.2009842,0,0,normal
1774606185.6602323,0,0,normal
1774606189.02142,0,0,normal
1774606192.5016623,0,0,normal
1774606195.9153373,0,0,normal
1774606199.3015888,0,0,normal
1774606202.6560292,0,0,normal
1774606206.0198398,0,0,normal
1774606209.4040554,0,0,normal
1774606212.8180692,0,0,normal
1774606216.2464714,0,0,normal
1774606220.450853,0,0,normal
1774606223.8600624,0,0,normal
1774606227.2748318,0,0,normal
1774606230.8553925,0,0,normal
1774606234.4267216,0,0,normal
1774606238.0229201,0,0,normal
1774606241.7229526,0,0,normal
1774606245.1642597,0,0,normal
1774606248.7268004,0,0,normal
1774606253.0483801,0,0,normal
1774606256.543673,0,0,normal
1774606260.0686755,0,0,normal
1774606263.5135314,0,0,normal
1774606267.1923134,0,0,normal
1774606270.6638675,0,0,normal
1774606274.1424954,0,0,normal
1774606277.8602655,0,0,normal
1774606281.3169508,0,0,normal
1774606284.7411711,0,0,normal
1774606288.2279785,0,0,normal
1774606291.984098,0,0,normal
1774606295.669467,0,0,normal
1774606300.0026584,0,0,normal
1774606305.2739263,0,0,normal
1774606309.071191,0,0,normal
1774606312.5700572,0,0,normal
1774606316.0399303,0,0,normal
1774606319.597163,0,0,normal
1774606324.1037674,0,0,normal
1774606327.8164732,0,0,normal
1774606331.351306,0,0,normal
1774606334.785671,0,0,normal
1774606338.3819513,0,0,normal
1774606341.8586462,0,0,normal
1774606436.3963575,0,0,normal
1774606482.303395,0,0,normal
1774606493.13019,0,0,normal
1774606504.0403597,0,0,normal
1774606512.6157498,687,683,normal
1774606523.4397757,1392,1394,normal
1774606534.4889421,497,527,normal
1774608262.4743805,861,789,Slouching
1774608410.150932,0,0,Good Posture
1774608414.1473868,0,0,Good Posture
1774608419.8515892,0,0,Good Posture
1774608425.9694405,0,0,Good Posture
1774608431.5793068,0,0,Good Posture
1774608437.2412302,0,0,Good Posture
1774608443.6821089,0,0,Good Posture
1774608449.2388191,0,0,Good Posture
1774608455.2398894,0,0,Good Posture
1774608460.9892223,0,0,Good Posture
1774608467.588717,0,0,Good Posture
1774608470.8354783,0,0,Good Posture
1774608476.4718192,0,0,Good Posture
1774608482.087744,0,0,Good Posture
1774608489.2915866,0,0,Good Posture
1774608494.9239821,0,0,Good Posture
1774608500.6757367,0,0,Good Posture
1774608506.131566,0,0,Good Posture
1774608512.1320317,0,0,Good Posture
1774608517.8189359,0,0,Good Posture
1774608523.7688897,0,0,Good Posture
1774608537.7760296,0,0,Good Posture
1774608548.0602965,0,0,Good Posture
1774608555.1728532,0,0,Good Posture
1774608558.288629,0,0,Good Posture
1774608564.4195726,0,0,Good Posture
1774608570.0396338,0,0,Good Posture
1774608575.6917763,0,0,Good Posture
1774608581.3270097,0,0,Good Posture
1774608587.2095623,0,0,Good Posture
1774608593.114795,0,0,Good Posture
1774608603.7449126,0,0,Good Posture
1774608610.3971825,0,0,Good Posture
1774608615.966904,0,0,Good Posture
1774608621.5367234,0,0,Good Posture
2026-04-02 08:00:54,1350,1353,Severe Bad Posture
2026-04-02 08:00:00,111,100,Good Posture
2026-04-02 08:00:02,206,234,Good Posture
2026-04-02 08:00:04,223,188,Good Posture
2026-04-02 08:00:06,192,223,Good Posture
2026-04-02 08:00:08,144,188,Good Posture
2026-04-02 08:00:10,175,245,Good Posture
2026-04-02 08:00:12,133,247,Good Posture
2026-04-02 08:00:14,181,222,Good Posture
2026-04-02 08:00:16,870,800,Good Posture
2026-04-02 08:00:18,753,842,Slouching
2026-04-02 08:00:20,784,910,Slouching
2026-04-02 08:00:22,898,819,Good Posture
2026-04-02 08:00:24,920,750,Good Posture
2026-04-02 08:00:26,212,838,Neck Forward
2026-04-02 08:00:28,210,851,Neck Forward
2026-04-02 08:00:30,279,847,Neck Forward
2026-04-02 08:00:32,294,873,Neck Forward
2026-04-02 08:00:34,781,159,Back Slouch
2026-04-02 08:00:36,877,152,Back Slouch
2026-04-02 08:00:38,802,281,Back Slouch
2026-04-02 08:00:40,822,186,Back Slouch
2026-04-02 08:00:42,435,568,Slightly Poor Posture
2026-04-02 08:00:44,605,629,Good Posture
2026-04-02 08:00:46,524,352,Slightly Poor Posture
2026-04-02 08:00:48,373,646,Slightly Poor Posture
2026-04-02 08:00:50,540,497,Good Posture
2026-04-02 08:00:52,1382,1389,Severe Bad Posture
2026-04-02 08:00:54,1350,1353,Severe Bad Posture
2026-04-02 08:00:00,111,100,Good Posture
2026-04-02 08:00:02,206,234,Good Posture
2026-04-02 08:00:04,223,188,Good Posture
2026-04-02 08:00:06,192,223,Good Posture
2026-04-02 08:00:08,144,188,Good Posture
2026-04-02 08:00:10,175,245,Good Posture
2026-04-02 08:00:12,133,247,Good Posture
2026-04-02 08:00:14,181,222,Good Posture
2026-04-02 08:00:16,870,800,Good Posture
2026-04-02 08:00:18,753,842,Slouching
2026-04-02 08:00:20,784,910,Slouching
2026-04-02 08:00:22,898,819,Good Posture
2026-04-02 08:00:24,920,750,Good Posture
2026-04-02 08:00:26,212,838,Neck Forward
2026-04-02 08:00:28,210,851,Neck Forward
2026-04-02 08:00:30,279,847,Neck Forward
2026-04-02 08:00:32,294,873,Neck Forward
2026-04-02 08:00:34,781,159,Back Slouch
2026-04-02 08:00:36,877,152,Back Slouch
2026-04-02 08:00:38,802,281,Back Slouch
2026-04-02 08:00:40,822,186,Back Slouch
2026-04-02 08:00:42,435,568,Slightly Poor Posture
2026-04-02 08:00:44,605,629,Good Posture
2026-04-02 08:00:44,605,629,Good Posture
2026-04-02 08:00:46,524,352,Slightly Poor Posture
2026-04-02 08:00:48,373,646,Slightly Poor Posture
2026-04-02 08:00:50,540,497,Good Posture
2026-04-02 08:00:52,1382,1389,Severe Bad Posture
2026-04-06 08:00:54,1350,1353,Severe Bad Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:54,1350,1353,Severe Bad Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:02,206,234,Good Posture
2026-04-06 08:00:04,223,188,Good Posture
2026-04-06 08:00:06,192,223,Good Posture
2026-04-06 08:00:08,144,188,Good Posture
2026-04-06 08:00:10,175,245,Good Posture
2026-04-06 08:00:12,133,247,Good Posture
2026-04-06 08:00:14,181,222,Good Posture
2026-04-06 08:00:16,870,800,Good Posture
2026-04-06 08:00:18,753,842,Slouching
2026-04-06 08:00:20,784,910,Slouching
2026-04-06 08:00:22,898,819,Good Posture
2026-04-06 08:00:24,920,750,Good Posture
2026-04-06 08:00:26,212,838,Neck Forward
2026-04-06 08:00:28,210,851,Neck Forward
2026-04-06 08:00:30,279,847,Neck Forward
2026-04-06 08:00:32,294,873,Neck Forward
2026-04-06 08:00:34,781,159,Back Slouch
2026-04-06 08:00:36,877,152,Back Slouch
2026-04-06 08:00:38,802,281,Back Slouch
2026-04-06 08:00:40,822,186,Back Slouch
2026-04-06 08:00:42,435,568,Slightly Poor Posture
2026-04-06 08:00:44,605,629,Good Posture
2026-04-06 08:00:46,524,352,Slightly Poor Posture
2026-04-06 08:00:48,373,646,Slightly Poor Posture
2026-04-06 08:00:50,540,497,Good Posture
2026-04-06 08:00:52,1382,1389,Severe Bad Posture
2026-04-06 08:00:54,1350,1353,Severe Bad Posture
2026-04-06 08:00:00,111,100,Good Posture
2026-04-06 08:00:02,206,234,Good Posture
2026-04-06 08:00:04,223,188,Good Posture
2026-04-06 08:00:06,192,223,Good Posture
2026-04-06 08:00:08,144,188,Good Posture
2026-04-06 08:00:10,175,245,Good Posture
2026-04-06 08:00:12,133,247,Good Posture
2026-04-06 08:00:14,181,222,Good Posture
2026-04-06 08:00:16,870,800,Good Posture
2026-04-06 08:00:18,753,842,Slouching
2026-04-06 08:00:20,784,910,Slouching
2026-04-06 08:00:22,898,819,Good Posture
2026-04-06 08:00:24,920,750,Good Posture
2026-04-06 08:00:26,212,838,Neck Forward
2026-04-06 08:00:28,210,851,Neck Forward
2026-04-06 08:00:30,279,847,Neck Forward
2026-04-06 08:00:32,294,873,Neck Forward
2026-04-06 08:00:34,781,159,Back Slouch
2026-04-06 08:00:36,877,152,Back Slouch
2026-04-06 08:00:38,802,281,Back Slouch
2026-04-06 08:00:40,822,186,Back Slouch
2026-04-06 08:00:42,435,568,Slightly Poor Posture
2026-04-06 08:00:44,605,629,Good Posture
2026-04-06 08:00:46,524,352,Slightly Poor Posture
2026-04-06 08:00:48,373,646,Slightly Poor Posture
2026-04-06 08:00:50,540,497,Good Posture
2026-04-06 08:00:52,1382,1389,Severe Bad Posture
